Customer_ID,Full_Name,Date_of_Birth,Age,Gender,Email,Phone,City,State,Pincode,Account_Number,Account_Type,Account_Open_Date,Current_Balance,Loan_Amount,Credit_Score,Occupation,Years_With_Bank,Annual_Income,Account_Status,Internet_Banking,Mobile_Banking,Customer_Tier,Number_of_Transactions,Last_Month_Spending
CUST880399,Rekha Chopra,1990-12-24,34,Male,rekha.chopra998@outlook.com,+916059596634,Madurai,Tamil Nadu,217348,ACC7385424494,Savings,2020-08-11,402418.05,0.0,389,Businessman,2,112522.45,Dormant,Yes,Yes,Tier 2,20,42909.47
CUST664744,Isha Desai,1981-04-05,43,Female,isha.desai475@yahoo.com,+917912402662,Coimbatore,Tamil Nadu,594392,ACC1819971340,Savings,2024-04-14,11397.51,1477562.36,470,Accountant,38,128888.53,Inactive,No,Yes,Tier 2,0,5133.18
CUST988803,Mahesh Malhotra,1961-08-29,63,Female,mahesh.malhotra508@outlook.com,+918914856499,Salem,Tamil Nadu,343170,ACC8357677623,Savings,2016-11-06,200140.35,1222990.59,825,Engineer,28,292437.64,Dormant,Yes,No,Tier 3,13,44457.03
CUST222621,Sara Iyengar,1972-12-01,52,Other,sara.iyengar22@yahoo.com,+916943614372,Pune,Maharashtra,818247,ACC6784307829,Salary,2018-07-04,234885.6,0.0,748,Retired,30,74267.7,Inactive,No,No,Tier 3,20,36729.23
CUST934637,Sara Ghosh,1965-10-16,59,Female,sara.ghosh89@rediffmail.com,+917786639225,Kolkata,West Bengal,418402,ACC6184921425,Current,2009-09-12,100142.37,0.0,803,Nurse,4,499638.0,Inactive,No,No,Tier 3,5,8735.74
CUST627935,Meena Singh,1965-05-31,59,Male,meena.singh633@yahoo.com,+919304435774,Tiruppur,Tamil Nadu,907503,ACC5568408912,Recurring Deposit,2011-01-01,112435.77,1569771.61,564,Teacher,33,306101.85,Active,Yes,No,Tier 2,3,48732.99
CUST919621,Varun Shah,1967-06-29,57,Other,varun.shah43@gmail.com,+917254658686,Bengaluru,Karnataka,562965,ACC5068981129,Recurring Deposit,2016-03-06,435499.3,0.0,670,Retired,7,85604.91,Inactive,No,Yes,Tier 1,6,21955.42
CUST535945,Vijay Jain,1972-11-11,52,Female,vijay.jain486@outlook.com,+919242035497,Erode,Tamil Nadu,478162,ACC1028293433,Current,2008-05-26,86045.27,0.0,572,Nurse,27,395735.71,Active,No,No,Tier 2,14,47592.03
CUST641228,Aryan Desai,1963-10-21,61,Other,aryan.desai11@gmail.com,+916159316365,Kumbakonam,Tamil Nadu,772625,ACC5422798091,Current,2017-11-20,157744.88,786532.53,468,Engineer,34,486603.96,Inactive,No,No,Tier 3,10,45461.54
CUST108286,Yogesh Pandey,1991-05-31,33,Other,yogesh.pandey626@yahoo.com,+918655094916,Madurai,Tamil Nadu,563621,ACC8846920528,Salary,2024-11-28,223371.43,1248719.36,510,IT Professional,26,389946.16,Inactive,Yes,Yes,Tier 3,10,19499.68
CUST853800,Ananya Pandey,1983-05-21,41,Other,ananya.pandey566@outlook.com,+919823892417,Kumbakonam,Tamil Nadu,721285,ACC2219460880,Salary,2010-06-01,378644.64,0.0,463,Government Employee,28,493607.8,Active,Yes,No,Tier 2,20,25374.97
CUST229827,Isha Bose,1980-04-29,44,Other,isha.bose755@gmail.com,+918696141443,Kumbakonam,Tamil Nadu,659193,ACC5830763639,Recurring Deposit,2010-03-31,491483.81,1788677.8,895,Farmer,20,149422.39,Dormant,Yes,No,Tier 3,7,5261.35
CUST641538,Varun Desai,1964-05-24,60,Female,varun.desai370@rediffmail.com,+916267119789,Hyderabad,Telangana,236381,ACC3501256025,Fixed Deposit,2009-10-26,355964.39,0.0,721,Accountant,5,190954.17,Dormant,No,No,Tier 2,18,24941.37
CUST543990,Sara Khanna,1992-10-27,32,Male,sara.khanna971@rediffmail.com,+917965861527,Coimbatore,Tamil Nadu,838747,ACC9574952781,Recurring Deposit,2024-05-12,411994.01,969528.8,447,Nurse,8,350290.65,Inactive,No,Yes,Tier 3,5,47203.48
CUST487272,Anjali Singh,1961-10-21,63,Female,anjali.singh379@outlook.com,+917608292420,Erode,Tamil Nadu,408261,ACC8955644375,Fixed Deposit,2005-08-18,77075.6,0.0,680,Teacher,10,394058.33,Inactive,Yes,No,Tier 2,6,9153.86
CUST875590,Anjali Shah,1999-01-17,26,Female,anjali.shah358@gmail.com,+917942933372,Mumbai,Maharashtra,919304,ACC3099352779,Fixed Deposit,2015-08-30,209078.79,0.0,886,Retired,39,75076.71,Active,No,No,Tier 3,14,7449.13
CUST863220,Usha Das,1977-05-15,47,Female,usha.das681@rediffmail.com,+919822706303,Ahmedabad,Gujarat,871660,ACC2396793314,Salary,2019-06-28,450172.09,1916158.98,647,Doctor,11,356532.23,Dormant,No,Yes,Tier 3,17,4257.6
CUST748758,Rahul Pandey,1982-07-19,42,Female,rahul.pandey194@rediffmail.com,+916081490931,Chennai,Tamil Nadu,924974,ACC4253932355,Current,2010-07-03,60581.45,0.0,844,Retired,38,227672.44,Dormant,No,No,Tier 3,1,24573.65
CUST124393,Chandan Iyengar,1977-02-18,48,Female,chandan.iyengar25@outlook.com,+916784557073,Jaipur,Rajasthan,905625,ACC6755069588,Savings,2008-06-17,45967.03,570703.45,401,Government Employee,27,342518.2,Active,No,Yes,Tier 1,1,14901.22
CUST203540,Mahesh Kapoor,1976-11-04,48,Other,mahesh.kapoor332@outlook.com,+918117330575,Bengaluru,Karnataka,888938,ACC2374567624,Recurring Deposit,2013-08-21,26413.12,1172058.15,545,Doctor,18,39709.67,Inactive,No,Yes,Tier 2,0,20374.69
CUST345094,Priya Bose,1971-01-18,54,Female,priya.bose692@gmail.com,+917746960421,Tiruppur,Tamil Nadu,187984,ACC5374951767,Recurring Deposit,2009-07-25,325949.68,0.0,428,Teacher,24,274815.48,Active,Yes,No,Tier 3,14,2089.6
CUST952118,Aarav Patel,1972-04-04,52,Other,aarav.patel956@rediffmail.com,+916913772036,Kochi,Kerala,981521,ACC5175059577,Recurring Deposit,2011-04-24,125819.03,1684877.35,689,Engineer,11,372199.64,Dormant,Yes,No,Tier 1,12,34921.47
CUST970840,Rekha Pandey,1999-08-26,25,Female,rekha.pandey981@outlook.com,+918844458160,Kumbakonam,Tamil Nadu,458224,ACC2855264537,Current,2015-04-25,317767.36,0.0,763,Architect,22,17778.56,Dormant,Yes,Yes,Tier 3,15,213.96
CUST110043,Mahesh Shah,1994-03-15,31,Other,mahesh.shah917@rediffmail.com,+919504936404,Madurai,Tamil Nadu,566801,ACC3889252025,Savings,2012-12-01,269296.66,1785144.39,379,Lawyer,39,185403.21,Active,Yes,Yes,Tier 2,11,46812.39
CUST566173,Shreya Sharma,1990-07-12,34,Female,shreya.sharma777@outlook.com,+918120892071,Thanjavur,Tamil Nadu,138583,ACC1040215075,Salary,2016-01-21,96160.08,442295.36,610,Retired,39,112452.3,Active,No,Yes,Tier 2,18,25016.28
CUST278758,Santosh Ghosh,1962-12-06,62,Male,santosh.ghosh580@yahoo.com,+918447715974,Vellore,Tamil Nadu,648489,ACC3369899340,Salary,2009-04-21,64559.07,0.0,366,IT Professional,2,496056.16,Dormant,No,No,Tier 1,13,32048.31
CUST781605,Meena Malhotra,1965-06-17,59,Male,meena.malhotra417@outlook.com,+919097617527,Erode,Tamil Nadu,149246,ACC9326907907,Salary,2014-06-04,233560.07,86929.35,670,Nurse,29,164958.56,Inactive,Yes,No,Tier 1,18,40383.65
CUST873266,Akash Khanna,1967-05-18,57,Male,akash.khanna256@yahoo.com,+917855206571,Kumbakonam,Tamil Nadu,721313,ACC8256557537,Salary,2023-11-08,155747.53,0.0,399,Government Employee,16,62841.92,Active,No,Yes,Tier 2,16,39705.56
CUST176452,Suresh Singh,1985-12-20,39,Other,suresh.singh641@rediffmail.com,+919822880514,Bengaluru,Karnataka,168187,ACC7955985378,Current,2006-05-23,43224.58,754790.27,362,Accountant,4,157720.83,Dormant,No,Yes,Tier 1,1,27962.9
CUST409242,Lakshmi Singh,1970-06-16,54,Other,lakshmi.singh633@rediffmail.com,+917838700158,Kochi,Kerala,749310,ACC8945385914,Savings,2012-08-14,393843.67,928418.19,310,IT Professional,2,232497.61,Inactive,Yes,Yes,Tier 1,0,29758.76
CUST170825,Yogesh Bose,1975-12-10,49,Male,yogesh.bose130@outlook.com,+916591299756,Coimbatore,Tamil Nadu,163429,ACC4611120314,Current,2011-12-29,240958.95,0.0,755,Architect,28,261431.61,Dormant,No,No,Tier 3,17,38774.78
CUST254569,Ravi Reddy,1960-05-12,64,Other,ravi.reddy299@outlook.com,+918178011686,Erode,Tamil Nadu,157259,ACC7311556508,Fixed Deposit,2012-09-17,293426.74,0.0,448,Businessman,13,323871.85,Active,Yes,No,Tier 1,15,34739.08
CUST590106,Rekha Pillai,1967-04-12,57,Male,rekha.pillai429@outlook.com,+918743483601,Bengaluru,Karnataka,826894,ACC9431299488,Current,2015-06-19,227423.9,1839907.18,343,Architect,14,127119.33,Dormant,No,No,Tier 1,12,9212.23
CUST107052,Akash Rao,1966-05-22,58,Male,akash.rao31@gmail.com,+916127498560,Lucknow,Uttar Pradesh,307434,ACC2558287806,Salary,2008-11-27,220483.86,719818.47,899,Businessman,17,362229.97,Inactive,Yes,Yes,Tier 1,0,8803.87
CUST374505,Aditi Chopra,1976-12-30,48,Female,aditi.chopra694@yahoo.com,+917031436110,Bengaluru,Karnataka,948809,ACC4911207460,Salary,2019-10-29,169522.45,0.0,515,Teacher,34,488779.9,Dormant,No,Yes,Tier 1,4,44136.16
CUST237148,Deepa Shah,1974-04-06,50,Male,deepa.shah388@outlook.com,+918522545423,Kochi,Kerala,995940,ACC4414061436,Recurring Deposit,2011-08-07,215055.31,1526164.75,550,Teacher,21,131114.11,Dormant,No,Yes,Tier 3,18,44291.71
CUST319401,Uma Tiwari,1967-07-06,57,Female,uma.tiwari810@gmail.com,+918228625736,Erode,Tamil Nadu,287693,ACC4123723470,Salary,2020-12-24,194363.86,0.0,821,Farmer,34,350309.74,Dormant,No,No,Tier 2,18,20047.3
CUST929029,Divya Kapoor,1998-09-20,26,Female,divya.kapoor208@rediffmail.com,+916675208940,Ahmedabad,Gujarat,366893,ACC1157215100,Recurring Deposit,2006-11-26,198252.04,754165.93,613,Teacher,6,154573.53,Dormant,No,Yes,Tier 3,1,23262.66
CUST751297,Mohan Mishra,1976-06-26,48,Male,mohan.mishra443@rediffmail.com,+917897037643,Salem,Tamil Nadu,378527,ACC6739682547,Savings,2013-01-20,158851.7,0.0,691,Doctor,19,422875.66,Dormant,Yes,No,Tier 1,3,5929.39
CUST477735,Deepa Reddy,1971-03-20,54,Male,deepa.reddy202@outlook.com,+918594306443,Lucknow,Uttar Pradesh,996531,ACC9754351898,Recurring Deposit,2010-11-10,372733.07,0.0,581,Engineer,20,148104.18,Inactive,No,No,Tier 3,20,594.54
CUST785864,Divya Ghosh,1981-04-13,43,Female,divya.ghosh768@yahoo.com,+917981702791,Ahmedabad,Gujarat,930382,ACC2707272205,Savings,2012-01-09,258154.76,1445020.7,865,Businessman,28,387364.22,Dormant,No,Yes,Tier 2,14,42647.21
CUST131566,Rahul Malhotra,1993-02-04,32,Female,rahul.malhotra132@outlook.com,+917800224026,Chennai,Tamil Nadu,819074,ACC2609324972,Fixed Deposit,2022-02-10,250150.21,0.0,663,Retired,35,156822.23,Dormant,Yes,Yes,Tier 1,4,48862.17
CUST446292,Lakshmi Kumar,1968-06-12,56,Male,lakshmi.kumar548@rediffmail.com,+917308442317,Salem,Tamil Nadu,279750,ACC2637750783,Savings,2020-02-20,54764.86,1278006.61,883,Nurse,12,25708.99,Dormant,No,Yes,Tier 1,6,3474.55
CUST504639,Divya Pillai,1980-05-24,44,Female,divya.pillai676@gmail.com,+919692414917,Mumbai,Maharashtra,510103,ACC2218987399,Current,2007-06-27,184641.81,0.0,311,Teacher,35,215022.47,Dormant,Yes,No,Tier 1,4,43522.45
CUST424803,Ravi Bose,1986-05-09,38,Male,ravi.bose962@outlook.com,+916031968743,Pune,Maharashtra,567383,ACC3039164674,Savings,2023-06-30,251486.27,0.0,769,Lawyer,39,405707.26,Dormant,No,No,Tier 2,14,28806.64
CUST873105,Sandeep Kapoor,1975-07-22,49,Other,sandeep.kapoor941@rediffmail.com,+918653158137,Lucknow,Uttar Pradesh,553065,ACC5686250332,Fixed Deposit,2013-08-18,195849.64,359156.22,479,IT Professional,12,352275.8,Active,No,Yes,Tier 1,5,13688.81
CUST758592,Santosh Khanna,2000-10-05,24,Male,santosh.khanna69@yahoo.com,+917583692176,Salem,Tamil Nadu,892091,ACC7604532467,Savings,2016-04-25,205933.44,0.0,866,Farmer,27,230958.63,Inactive,Yes,Yes,Tier 2,0,3659.77
CUST828221,Jaya Ghosh,1977-10-17,47,Other,jaya.ghosh409@yahoo.com,+918878897555,Mumbai,Maharashtra,586796,ACC7278829740,Fixed Deposit,2015-05-08,5863.31,272961.14,417,Doctor,6,278729.98,Active,No,Yes,Tier 2,8,42078.13
CUST278875,Ravi Singh,1965-07-27,59,Male,ravi.singh182@outlook.com,+919279590011,Tiruppur,Tamil Nadu,810287,ACC4601312262,Salary,2008-06-11,370852.52,0.0,472,Accountant,23,97190.71,Dormant,Yes,Yes,Tier 2,1,41825.06
CUST950931,Sara Pillai,1986-10-31,38,Male,sara.pillai455@gmail.com,+917609086736,Chennai,Tamil Nadu,309700,ACC5736461116,Savings,2005-05-12,24808.02,1857641.1,686,Lawyer,2,494752.41,Inactive,Yes,Yes,Tier 1,3,39846.21
CUST970790,Shiva Verma,1982-12-27,42,Other,shiva.verma46@rediffmail.com,+916889570659,Bengaluru,Karnataka,514254,ACC3852325403,Fixed Deposit,2007-09-17,407904.36,379095.07,630,Businessman,14,61883.8,Inactive,Yes,Yes,Tier 2,20,15812.01
CUST508091,Divya Kumar,1989-02-25,36,Other,divya.kumar674@outlook.com,+919296581240,Kochi,Kerala,623843,ACC6208798644,Savings,2020-12-25,184805.49,822193.67,368,Nurse,37,94014.96,Active,No,No,Tier 3,4,16602.33
CUST766216,Vikram Chatterjee,1975-01-12,50,Male,vikram.chatterjee494@gmail.com,+919186066547,Chennai,Tamil Nadu,627874,ACC8248294618,Recurring Deposit,2020-10-21,304462.39,1022052.28,899,Engineer,15,20394.56,Active,No,Yes,Tier 3,13,37862.29
CUST749871,Arjun Rao,1969-01-22,56,Other,arjun.rao511@outlook.com,+919115175946,Hyderabad,Telangana,565280,ACC1340975920,Salary,2008-01-05,188186.1,0.0,338,Government Employee,21,325365.02,Active,No,No,Tier 1,7,42346.74
CUST447362,Deepak Shah,1995-12-13,29,Male,deepak.shah56@yahoo.com,+918704895305,Ahmedabad,Gujarat,167755,ACC2472007336,Fixed Deposit,2006-07-28,304227.57,367090.95,690,Businessman,4,320839.81,Active,Yes,Yes,Tier 1,5,29631.53
CUST971598,Poonam Kumar,1973-12-21,51,Female,poonam.kumar437@rediffmail.com,+917301807618,Kolkata,West Bengal,704422,ACC1877776788,Fixed Deposit,2019-04-04,360976.05,1211702.47,550,Businessman,18,432588.51,Inactive,Yes,No,Tier 2,12,8388.3
CUST562816,Suresh Iyer,1994-01-15,31,Female,suresh.iyer438@gmail.com,+917634021331,Lucknow,Uttar Pradesh,420704,ACC3070177372,Fixed Deposit,2011-05-10,297794.09,351398.64,456,Lawyer,36,306952.42,Active,No,Yes,Tier 3,15,9785.79
CUST298837,Vishal Pandey,1982-01-16,43,Female,vishal.pandey748@outlook.com,+918102606026,Madurai,Tamil Nadu,772188,ACC1017955333,Recurring Deposit,2006-08-07,462882.69,746289.8,704,Lawyer,3,496311.51,Active,No,Yes,Tier 1,13,47854.84
CUST908735,Poonam Banerjee,1991-03-29,33,Female,poonam.banerjee501@outlook.com,+916148208887,Mumbai,Maharashtra,761601,ACC8396987201,Savings,2020-08-23,325627.71,484705.74,734,IT Professional,10,138052.04,Inactive,Yes,No,Tier 1,19,28917.09
CUST794791,Aarav Singh,1988-11-26,36,Male,aarav.singh790@gmail.com,+919908201827,Madurai,Tamil Nadu,543489,ACC4614283282,Current,2023-08-12,199134.63,160696.63,900,Lawyer,17,349000.03,Dormant,No,No,Tier 3,13,37623.11
CUST862998,Anil Mukherjee,1996-07-10,28,Male,anil.mukherjee587@outlook.com,+917323280914,Hyderabad,Telangana,276578,ACC4734121713,Fixed Deposit,2005-01-13,134876.16,795940.44,514,Doctor,5,389134.38,Inactive,No,No,Tier 3,13,8531.71
CUST492850,Nilesh Verma,1980-03-19,45,Male,nilesh.verma515@gmail.com,+919220863567,Vellore,Tamil Nadu,948485,ACC1576951818,Current,2010-10-26,407278.04,0.0,490,Lawyer,29,317150.32,Dormant,Yes,Yes,Tier 1,9,4285.35
CUST230738,Jaya Sharma,1981-06-08,43,Male,jaya.sharma600@yahoo.com,+917142808115,Salem,Tamil Nadu,797640,ACC2188684621,Recurring Deposit,2022-09-14,336565.89,0.0,403,Engineer,7,113423.5,Active,No,No,Tier 2,15,37845.58
CUST733729,Kavya Chatterjee,1974-02-20,51,Female,kavya.chatterjee912@outlook.com,+916245850534,Ahmedabad,Gujarat,446297,ACC7139456572,Savings,2005-01-26,470525.03,0.0,708,Accountant,26,365357.89,Active,Yes,Yes,Tier 3,8,47553.1
CUST887941,Kavya Mishra,1983-02-05,42,Female,kavya.mishra634@rediffmail.com,+919490172225,Coimbatore,Tamil Nadu,117438,ACC4500620658,Salary,2024-08-04,330284.09,1915094.29,303,Engineer,21,342185.42,Active,No,No,Tier 3,19,39698.02
CUST465254,Santosh Malhotra,1992-12-08,32,Other,santosh.malhotra717@gmail.com,+919763396388,Madurai,Tamil Nadu,922987,ACC9292914000,Recurring Deposit,2005-09-18,147284.56,1739717.45,499,Teacher,32,400442.17,Inactive,No,Yes,Tier 2,3,24108.43
CUST666931,Deepak Verma,1964-09-24,60,Female,deepak.verma772@gmail.com,+919989884418,Coimbatore,Tamil Nadu,502118,ACC2034664545,Salary,2009-12-11,496684.05,0.0,329,Retired,17,336307.01,Dormant,Yes,Yes,Tier 3,20,36270.72
CUST194835,Jaya Iyer,1989-05-01,35,Female,jaya.iyer933@rediffmail.com,+916496884614,Tiruppur,Tamil Nadu,191939,ACC9867677356,Savings,2007-01-01,483140.87,447101.67,747,Farmer,38,469233.22,Dormant,Yes,No,Tier 1,10,47703.43
CUST704941,Isha Patel,1997-12-31,27,Male,isha.patel605@yahoo.com,+919421221951,Madurai,Tamil Nadu,644998,ACC4165038256,Recurring Deposit,2018-04-02,489934.82,1595036.28,627,Businessman,7,203703.07,Dormant,No,No,Tier 1,9,41860.83
CUST624112,Aryan Das,1993-07-05,31,Other,aryan.das291@yahoo.com,+917174469727,Mumbai,Maharashtra,701853,ACC8215463132,Fixed Deposit,2019-02-26,299640.71,1377199.99,616,Businessman,32,152832.6,Inactive,Yes,No,Tier 1,6,42403.5
CUST949785,Zoya Malhotra,1998-06-07,26,Male,zoya.malhotra795@yahoo.com,+919644358139,Salem,Tamil Nadu,122613,ACC4159917292,Recurring Deposit,2013-10-19,363834.03,1318500.62,606,Farmer,28,342170.36,Inactive,No,No,Tier 1,16,36337.73
CUST396080,Arjun Reddy,1998-02-13,27,Female,arjun.reddy771@gmail.com,+918072071393,Lucknow,Uttar Pradesh,251857,ACC2691239817,Current,2009-11-22,229037.48,883767.48,467,Retired,13,370306.26,Active,No,Yes,Tier 3,4,18827.79
CUST547858,Karan Tiwari,1965-04-06,59,Male,karan.tiwari184@gmail.com,+917735141023,Erode,Tamil Nadu,135644,ACC1241941984,Savings,2010-05-28,325223.85,1253945.09,744,Lawyer,32,158317.91,Dormant,Yes,No,Tier 3,2,38886.54
CUST957939,Geeta Mukherjee,1976-06-23,48,Other,geeta.mukherjee669@rediffmail.com,+918754832073,Chennai,Tamil Nadu,634510,ACC8088031498,Current,2005-07-08,60440.19,0.0,384,Architect,37,493801.17,Inactive,No,Yes,Tier 3,5,19197.99
CUST775908,Isha Bose,1974-08-03,50,Other,isha.bose129@gmail.com,+919491241190,Delhi,Delhi,120705,ACC8313199661,Fixed Deposit,2017-06-22,357027.19,0.0,850,Nurse,34,249396.0,Dormant,Yes,Yes,Tier 3,3,9033.21
CUST728204,Aarav Shah,1965-07-08,59,Male,aarav.shah458@outlook.com,+917102777869,Mumbai,Maharashtra,188720,ACC3985929521,Savings,2016-05-09,64843.59,175641.86,511,Government Employee,24,483475.32,Active,No,Yes,Tier 1,9,2308.31
CUST644675,Arjun Bose,1983-06-12,41,Other,arjun.bose503@outlook.com,+916425240961,Thanjavur,Tamil Nadu,959584,ACC7588919626,Savings,2010-04-27,303282.98,0.0,822,Engineer,13,79416.99,Active,Yes,Yes,Tier 3,11,13869.79
CUST864521,Akash Shah,1977-02-15,48,Male,akash.shah262@outlook.com,+918982920803,Kolkata,West Bengal,661936,ACC7967780181,Current,2006-08-02,200329.66,1353051.34,385,IT Professional,18,497726.04,Dormant,Yes,No,Tier 3,20,41025.41
CUST734330,Varun Mehta,1976-12-30,48,Other,varun.mehta324@rediffmail.com,+916535244065,Chennai,Tamil Nadu,215333,ACC5999526932,Recurring Deposit,2014-02-15,482026.84,0.0,553,Doctor,22,323686.97,Inactive,No,No,Tier 1,7,13682.34
CUST202704,Kishore Singh,1967-11-19,57,Other,kishore.singh802@gmail.com,+916410343578,Erode,Tamil Nadu,465848,ACC5160850457,Recurring Deposit,2024-05-30,364299.54,1613596.33,613,Government Employee,36,142816.44,Active,Yes,Yes,Tier 2,12,9033.62
CUST945241,Nikhil Bose,1960-06-04,64,Other,nikhil.bose131@outlook.com,+918437654971,Erode,Tamil Nadu,380357,ACC8944100417,Savings,2021-04-09,356754.72,0.0,429,IT Professional,24,356676.18,Active,No,No,Tier 1,14,49312.31
CUST937255,Meena Pandey,1973-09-09,51,Male,meena.pandey965@yahoo.com,+918725915610,Delhi,Delhi,180418,ACC6526848362,Current,2007-02-07,473753.6,1690491.22,716,Teacher,37,38131.65,Dormant,No,No,Tier 1,13,33851.65
CUST866296,Nilesh Pandey,1978-03-10,47,Female,nilesh.pandey702@gmail.com,+919219799338,Chennai,Tamil Nadu,356089,ACC5880922736,Recurring Deposit,2020-05-05,308335.16,1405183.43,307,Architect,3,307613.04,Active,Yes,Yes,Tier 1,11,41970.45
CUST638637,Nilesh Iyer,1965-01-29,60,Male,nilesh.iyer175@outlook.com,+919684249425,Kumbakonam,Tamil Nadu,404154,ACC5513609342,Salary,2015-11-02,457065.56,1701554.1,555,Government Employee,17,114402.31,Dormant,No,Yes,Tier 2,20,25776.45
CUST137150,Yogesh Das,1962-07-31,62,Male,yogesh.das869@rediffmail.com,+917519957781,Thanjavur,Tamil Nadu,105404,ACC9312541476,Salary,2024-12-19,3442.61,0.0,771,Retired,12,207013.36,Active,Yes,No,Tier 2,6,4237.19
CUST639302,Mahesh Singh,1960-04-23,64,Female,mahesh.singh936@rediffmail.com,+917698053239,Hyderabad,Telangana,413823,ACC4859070910,Salary,2014-08-10,384839.08,0.0,556,Teacher,35,407656.49,Active,No,No,Tier 1,4,17686.89
CUST555040,Yamini Malhotra,1964-12-18,60,Female,yamini.malhotra727@yahoo.com,+919195129184,Pune,Maharashtra,133141,ACC5319921998,Current,2019-12-11,142807.43,0.0,436,Businessman,31,480252.44,Inactive,Yes,No,Tier 2,17,24778.38
CUST814852,Ishaan Desai,1982-07-06,42,Other,ishaan.desai783@rediffmail.com,+917477986501,Madurai,Tamil Nadu,114311,ACC4067985169,Current,2006-03-03,66143.13,252247.16,410,IT Professional,22,220535.88,Dormant,Yes,No,Tier 2,9,14111.17
CUST186627,Farhan Das,1971-03-11,54,Female,farhan.das157@yahoo.com,+919524490597,Jaipur,Rajasthan,308050,ACC8563007469,Fixed Deposit,2020-11-05,383480.44,494708.74,569,Doctor,33,309439.22,Active,Yes,Yes,Tier 1,4,20064.16
CUST387164,Zoya Mehta,1987-08-27,37,Female,zoya.mehta437@gmail.com,+918254734062,Pune,Maharashtra,834169,ACC5253730454,Current,2009-12-22,45922.25,0.0,352,Farmer,28,244805.67,Dormant,No,Yes,Tier 2,3,13462.3
CUST394184,Shilpa Iyengar,2000-02-25,25,Female,shilpa.iyengar253@outlook.com,+919198697119,Mumbai,Maharashtra,322274,ACC9345116088,Salary,2015-08-04,91284.94,0.0,300,Government Employee,39,59373.23,Active,No,No,Tier 2,10,15217.83
CUST201593,Sanjay Shah,1974-11-09,50,Female,sanjay.shah789@yahoo.com,+918597226033,Thanjavur,Tamil Nadu,349825,ACC3873107809,Salary,2009-09-17,370775.41,1177822.15,670,Architect,25,52743.27,Active,Yes,Yes,Tier 1,18,48416.51
CUST786141,Deepa Banerjee,1963-05-11,61,Other,deepa.banerjee457@gmail.com,+916867579612,Tiruppur,Tamil Nadu,855781,ACC4510745572,Current,2005-12-25,309695.68,1979289.23,608,Teacher,13,214924.15,Dormant,No,No,Tier 2,14,31493.23
CUST223133,Akash Tiwari,1967-06-28,57,Male,akash.tiwari430@gmail.com,+918431702140,Kochi,Kerala,932978,ACC9207034721,Current,2021-08-12,137437.25,0.0,432,Lawyer,32,345500.2,Dormant,Yes,Yes,Tier 2,16,19207.52
CUST917230,Ravi Nair,1960-02-28,65,Other,ravi.nair212@yahoo.com,+917956104153,Kolkata,West Bengal,842133,ACC6971064982,Recurring Deposit,2010-10-22,286163.04,1581293.75,309,Government Employee,15,155218.21,Inactive,Yes,Yes,Tier 1,1,26678.29
CUST406019,Aryan Kapoor,1972-02-17,53,Male,aryan.kapoor285@yahoo.com,+916499010108,Mumbai,Maharashtra,780154,ACC9757827766,Salary,2019-03-11,321385.36,419944.77,554,Architect,24,169035.32,Dormant,No,Yes,Tier 2,19,14744.77
CUST160045,Shiva Nair,1960-09-13,64,Other,shiva.nair181@outlook.com,+919203056851,Tiruppur,Tamil Nadu,500536,ACC2526788512,Salary,2024-07-07,328830.14,0.0,897,IT Professional,39,279930.12,Inactive,Yes,No,Tier 2,6,29083.19
CUST946969,Mohan Gupta,1976-07-14,48,Male,mohan.gupta748@rediffmail.com,+919502966687,Hyderabad,Telangana,298033,ACC2698502431,Recurring Deposit,2016-01-02,451132.99,918780.23,395,Retired,12,327306.49,Active,No,Yes,Tier 1,12,34368.34
